ServiceID,ServiceNameAr,ServiceNameEn,EntityAr,EntityEn,EntityID,EntityDepartmentAr,EntityDepartmentEn,Beneficiary,MainService,DescriptionAr,DescriptionEn,SpecialConditionsAr,SpecialConditionsEn,RequiredDocumentsAr,RequiredDocumentsEn,FeesAr,FeesEn,PaymentMethod,AvgTimeTakenAr,AvgTimeTakenEn,WorkingTimeAr,WorkingTimeEn,Channels,InputChannelOthers,CustomerCarePhone,Website,ProcessStepsAr,ProcessStepsEn,NumSteps,AudienceVisitCount,ServiceURL
160092,الاستعلام عن الشركات المسجلة,Search for Company Registered,بلدية مسقط,Muscat Municipality,119,خدمات المشتريات,E-Procurement Services,من الحكومة إلى قطاع الأعمال(G2B),استعلام > خدمات المشتريات,خدمة تسمح بالبحث عن الشركات المسجلة لدى بلدية مسقط ضمن نظام المشتريات الإلكترونية.,A service that allows searching for companies registered with Muscat Municipality in the e-procurement system.,,,البطاقة المدنية ; رقم السجل التجاري للشركة ؛ اسم الشركة ؛ بريد إلكتروني نشط,Civil ID ; Company Commercial Registration Number ; Company Name ; Valid Email Address,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160093,الاستعلام عن المزايدات,Search for e-Bids,بلدية مسقط,Muscat Municipality,119,خدمات المشتريات,E-Procurement Services,من الحكومة الى الأفراد(G2C),استعلام > خدمات المشتريات,خدمة تسمح للمواطنين بالبحث عن المزايدات الإلكترونية المعلنة من بلدية مسقط.,A service that allows citizens to search for electronic tenders announced by Muscat Municipality.,,,البطاقة المدنية ; رقم الهوية الوطنية ; بريد إلكتروني مسجل ; رقم جوال نشط,Civil ID ; National ID number ; Registered email address ; Active mobile number,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160094,الاستعلام عن حالة الطلب المقدم,Search for Request Status,بلدية مسقط,Muscat Municipality,119,دفع رسوم الفنادق والمطاعم والتذاكر,"Pay Taxes of Hotels, Restaurants and Tickets",من الحكومة الى الأفراد(G2C),استعلام > دفع رسوم الفنادق والمطاعم والتذاكر,خدمة تسمح للمستفيد بالاستعلام عن حالة الطلب المقدم لدفع رسوم الفنادق والمطاعم والتذاكر.,"A service that allows beneficiaries to check the status of their submitted request for paying hotel, restaurant, and ticket fees.",,,البطاقة المدنية ; رقم الطلب ; اسم المنشأة أو اسم صاحب الطلب,Civil ID ; Request number ; Establishment name or applicant's name,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160095,الاستعلام عن حالة الطلب المقدم,Search for Request Status,بلدية مسقط,Muscat Municipality,119,الشؤون الصحية,Health Affairs,من الحكومة الى الأفراد(G2C),استعلام > الشؤون الصحية,خدمة تسمح للمواطنين بالاستعلام عن حالة الطلب الصحي الذي قدموه سابقًا إلى بلدية مسقط.,A service that allows citizens to check the status of a health-related request they previously submitted to Muscat Municipality.,,,البطاقة المدنية ; رقم الطلب ; اسم مقدم الطلب,Civil ID ; Request number ; Applicant's name,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160096,الاستعلام عن حالة الطلب المقدم,Search for Request Status,بلدية مسقط,Muscat Municipality,119,تراخيص البناء,Building Permits,من الحكومة الى الأفراد(G2C),استعلام > تراخيص البناء,خدمة تسمح للمواطنين بالاستعلام عن حالة الطلب المقدم لتراخيص البناء لدى بلدية مسقط.,A service that allows citizens to check the status of their building permit application with Muscat Municipality.,,,البطاقة المدنية ; رقم الطلب ; اسم مقدم الطلب,Civil ID ; Application number ; Applicant's name,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160097,الاستعلام عن خدمات تراخيص البناء الكبرى (المكاتب الاستشارية),Search for Major Building Permit Services (Consulting Offices),بلدية مسقط,Muscat Municipality,119,تراخيص البناء,Building Permits,من الحكومة الى الأفراد(G2C),استعلام > تراخيص البناء,خدمة تتيح للمكاتب الاستشارية الاستعلام عن حالة طلبات تراخيص البناء الكبرى المقدمة إلى بلدية مسقط.,A service that allows consulting offices to check the status of their major building permit applications submitted to Muscat Municipality.,,,البطاقة المدنية للممثل القانوني ; رقم السجل التجاري للمكتب الاستشاري ; رقم طلب ترخيص البناء ; إثبات التفويض (إن وجد),Civil ID of the authorized representative ; Commercial Registration Number of the consulting office ; Building permit application number ; Authorization letter (if applicable),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160098,الاستعلام عن حالة الطلب المقدم,Search for Request Status,بلدية مسقط,Muscat Municipality,119,العنونة,Address,من الحكومة الى الأفراد(G2C),استعلام > العنونة,خدمة تسمح للمواطنين بالاستعلام عن حالة الطلب المقدم إلى بلدية مسقط في قسم العنونة.,A service that allows citizens to check the status of a request submitted to Muscat Municipality's Address Department.,,,البطاقة المدنية ; رقم الطلب ; اسم مقدم الطلب,Civil ID ; Request number ; Applicant's name,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160099,الاستعلام عن بيانات العقار,Property data inquiry,بلدية مسقط,Muscat Municipality,119,العنونة,Address,من الحكومة الى الأفراد(G2C),استعلام > العنونة,خدمه تتيح للمستفيد الاطلاع على العقارات التابعة له والهدف منها: للتأكد من اسم المالك، ربط العقار بالعنوان، اضافه الوكلاء ان وجد تصنيف ورثه للمالك قبل الشروع بتقديم طلب تحديث للعنوان.,"A service that allows individuals to view property data linked to them, including owner name verification, property-address linkage, agent registration (if applicable), and heir classification for the owner prior to submitting an address update request.",,,البطاقة المدنية ; رقم العقار أو اسم المنطقة ; صك ملكية العقار (إن وجد) ; هوية الوكيل (إذا كان التمثيل قانونيًا),Civil ID ; Property number or area name ; Title deed (if available) ; Agent’s ID (if legally represented),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160100,الاستعلام عن حالة الطلب المقدم,Search for Request Status,بلدية مسقط,Muscat Municipality,119,الخدمات العامة,General Services,من الحكومة الى الأفراد(G2C),استعلام > الخدمات العامة,خدمة تسمح للمواطنين بالاستعلام عن حالة الطلب الذي قدموه إلكترونيًا أو عبر مكاتب بلدية مسقط.,A service that allows citizens to check the status of a request they submitted online or at Muscat Municipality offices.,,,البطاقة المدنية ; رقم الطلب ; اسم مقدم الطلب,Civil ID ; Request number ; Applicant's name,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160101,الاستعلام عن حالة الطلب المقدم,Search for Request Status,بلدية مسقط,Muscat Municipality,119,نظم المعلومات الجغرافية,GIS,من الحكومة الى الأفراد(G2C),استعلام > نظم المعلومات الجغرافية,خدمة تتيح للمواطنين الاستعلام عن حالة الطلب المقدم إلى بلدية مسقط عبر نظام نظم المعلومات الجغرافية.,A service that allows citizens to check the status of a request submitted to Muscat Municipality through the GIS system.,,,البطاقة المدنية ; رقم الطلب ; اسم مقدم الطلب,Civil ID ; Request number ; Applicant's name,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160102,الاستعلام عن حالة الطلب المقدم,Search for Request Status,بلدية مسقط,Muscat Municipality,119,التعويض عن الاضرار المادية للممتلكات العامة,Compensation for material damage to public property,من الحكومة الى الأفراد(G2C),استعلام > التعويض عن الاضرار المادية للممتلكات العامة,خدمة تسمح للمواطنين بالاستعلام عن حالة الطلب المقدم لتعويض الأضرار المادية التي لحقت بالممتلكات العامة.,A service that allows citizens to check the status of their request for compensation for material damage to public property.,,,البطاقة المدنية ; رقم الطلب ; صورة من بلاغ الحادث أو الإشعار الرسمي المتعلق بالضرر,Civil ID ; Request number ; Copy of the incident report or official notice related to the damage,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
